order_id,customer_id,product_id,order_date,quantity,price,discount,revenue,status
O000412,C0404,P012,2026-08-24,3,899,300,2397.0,Completed
O000413,C0117,P009,2026-08-26,3,1499,50,4447.0,Completed
O000414,C0248,P012,2026-05-07,4,899,500,3096.0,Completed
O000415,C0108,P012,2026-03-22,3,899,100,2597.0,Completed
O000416,C0228,P011,2026-08-26,1,1299,100,1199.0,Cancelled
O000417,C0198,P001,2026-08-12,3,2499,200,7297.0,Completed
O000418,C0098,P001,2026-05-26,2,2499,150,4848.0,Completed
O000419,C0144,P005,2026-04-20,3,999,0,2997.0,Completed
O000420,C0157,P007,2026-05-10,1,1799,50,1749.0,Completed
O000421,C0154,P015,2026-03-31,4,1199,500,4296.0,Completed
O000422,C0236,P003,2026-07-18,4,2999,200,11796.0,Completed
O000423,C0198,P015,2026-08-13,1,1199,150,1049.0,Completed
O000424,C0146,P009,2026-08-16,1,1499,100,1399.0,Completed
O000425,C0413,P015,2026-04-29,3,1199,0,3597.0,Completed
O000426,C0021,P006,2026-08-15,4,2799,50,11146.0,Completed
O000427,C0083,P010,2026-09-18,1,1599,150,1449.0,Completed
O000428,C0359,P001,2026-04-13,3,2499,300,7197.0,Completed
O000429,C0111,P006,2026-05-16,4,2799,150,11046.0,Completed
O000430,C0080,P002,2026-05-12,3,3999,0,11997.0,Completed
O000431,C0215,P009,2026-07-28,1,1499,500,999.0,Completed
O000432,C0156,P015,2026-06-13,4,1199,150,4646.0,Completed
O000433,C0458,P002,2026-03-31,2,3999,100,7898.0,Completed
O000434,C0361,P014,2026-06-09,1,5999,0,5999.0,Returned
O000435,C0349,P014,2026-07-19,1,5999,200,5799.0,Completed
O000436,C0057,P009,2026-08-16,3,1499,0,4497.0,Completed
O000437,C0322,P015,2026-05-12,2,1199,200,2198.0,Completed
O000438,C0125,P009,2026-09-09,3,1499,500,3997.0,Completed
O000439,C0073,P003,2026-03-25,3,2999,0,8997.0,Returned
O000440,C0270,P009,2026-08-07,1,1499,100,1399.0,Completed
O000441,C0147,P005,2026-08-15,2,999,150,1848.0,Completed
O000442,C0041,P005,2026-04-03,3,999,500,2497.0,Completed
O000443,C0233,P015,2026-06-28,1,1199,0,1199.0,Completed
O000444,C0208,P007,2026-08-26,2,1799,500,3098.0,Completed
O000445,C0151,P014,2026-07-19,2,5999,0,11998.0,Completed
O000446,C0050,P014,2026-07-16,4,5999,0,23996.0,Completed
O000447,C0326,P012,2026-05-20,4,899,500,3096.0,Returned
O000448,C0070,P014,2026-06-30,3,5999,200,17797.0,Completed
O000449,C0480,P011,2026-07-16,3,1299,200,3697.0,Completed
O000450,C0036,P008,2026-07-22,1,2299,200,2099.0,Completed
O000451,C0080,P005,2026-07-30,3,999,50,2947.0,Completed
O000452,C0427,P012,2026-08-11,1,899,200,699.0,Completed
O000453,C0406,P005,2026-08-20,4,999,300,3696.0,Completed
O000454,C0310,P004,2026-06-28,2,5499,500,10498.0,Completed
O000455,C0095,P014,2026-08-14,4,5999,300,23696.0,Completed
O000456,C0262,P012,2026-09-07,2,899,50,1748.0,Completed
O000457,C0380,P015,2026-08-20,4,1199,0,4796.0,Completed
O000458,C0149,P009,2026-05-06,1,1499,500,999.0,Completed
O000459,C0196,P002,2026-06-13,1,3999,300,3699.0,Completed
O000460,C0330,P001,2026-04-26,1,2499,100,2399.0,Completed
O000461,C0474,P013,2026-09-07,1,3499,50,3449.0,Completed
O000462,C0254,P005,2026-05-11,4,999,500,3496.0,Completed
O000463,C0461,P006,2026-07-11,3,2799,150,8247.0,Completed
O000464,C0478,P006,2026-08-25,1,2799,0,2799.0,Cancelled
O000465,C0195,P014,2026-04-06,2,5999,150,11848.0,Completed
O000466,C0265,P001,2026-04-19,1,2499,200,2299.0,Completed
O000467,C0454,P001,2026-09-17,2,2499,300,4698.0,Completed
O000468,C0314,P006,2026-06-27,4,2799,300,10896.0,Completed
O000469,C0098,P011,2026-04-26,2,1299,500,2098.0,Completed
O000470,C0181,P014,2026-04-30,3,5999,300,17697.0,Completed
O000471,C0458,P011,2026-03-24,2,1299,50,2548.0,Completed
O000472,C0009,P003,2026-04-25,4,2999,300,11696.0,Completed
O000473,C0324,P013,2026-09-16,4,3499,500,13496.0,Completed
O000474,C0207,P010,2026-07-30,2,1599,500,2698.0,Completed
O000475,C0429,P008,2026-05-18,4,2299,200,8996.0,Completed
O000476,C0300,P001,2026-07-28,4,2499,100,9896.0,Completed
O000477,C0484,P009,2026-03-31,3,1499,0,4497.0,Completed
O000478,C0356,P006,2026-09-14,1,2799,500,2299.0,Completed
O000479,C0375,P012,2026-08-01,3,899,500,2197.0,Completed
O000480,C0468,P010,2026-07-20,1,1599,100,1499.0,Completed
O000481,C0332,P011,2026-08-25,1,1299,150,1149.0,Completed
O000482,C0157,P009,2026-07-16,1,1499,500,999.0,Completed
O000483,C0231,P010,2026-06-20,3,1599,300,4497.0,Returned
O000484,C0411,P005,2026-03-31,3,999,50,2947.0,Completed
O000485,C0295,P012,2026-04-06,3,899,150,2547.0,Completed
O000486,C0282,P003,2026-08-28,1,2999,150,2849.0,Completed
O000487,C0236,P002,2026-06-01,2,3999,0,7998.0,Completed
O000488,C0306,P005,2026-03-25,3,999,150,2847.0,Completed
O000489,C0299,P003,2026-06-24,2,2999,500,5498.0,Completed
O000490,C0118,P013,2026-05-07,2,3499,500,6498.0,Completed
O000491,C0453,P001,2026-04-28,3,2499,0,7497.0,Completed
O000492,C0430,P003,2026-06-28,4,2999,300,11696.0,Completed
O000493,C0213,P012,2026-08-16,2,899,100,1698.0,Completed
O000494,C0157,P001,2026-04-04,3,2499,0,7497.0,Completed
O000495,C0191,P008,2026-08-05,3,2299,500,6397.0,Completed
O000496,C0346,P012,2026-05-28,4,899,500,3096.0,Completed
O000497,C0458,P007,2026-07-14,1,1799,150,1649.0,Completed
O000498,C0146,P009,2026-08-05,1,1499,0,1499.0,Completed
O000499,C0494,P014,2026-06-15,4,5999,150,23846.0,Completed
O000500,C0415,P002,2026-07-18,3,3999,300,11697.0,Completed
O000501,C0385,P004,2026-09-11,2,5499,200,10798.0,Completed
O000502,C0082,P006,2026-04-08,1,2799,0,2799.0,Completed
O000503,C0053,P009,2026-06-19,1,1499,500,999.0,Completed
O000504,C0127,P005,2026-03-28,2,999,0,1998.0,Completed
O000505,C0029,P010,2026-04-21,2,1599,0,3198.0,Completed
O000506,C0300,P003,2026-04-19,4,2999,50,11946.0,Completed
O000507,C0117,P005,2026-09-01,4,999,0,3996.0,Completed
O000508,C0125,P013,2026-05-26,4,3499,200,13796.0,Completed
O000509,C0041,P005,2026-06-29,1,999,300,699.0,Completed
O000510,C0031,P005,2026-07-12,3,999,50,2947.0,Completed
O000511,C0484,P004,2026-09-03,4,5499,50,21946.0,Completed
O000512,C0070,P009,2026-08-26,4,1499,100,5896.0,Completed
O000513,C0478,P008,2026-03-30,3,2299,0,6897.0,Completed
O000514,C0279,P012,2026-03-26,3,899,500,2197.0,Completed
O000515,C0073,P011,2026-09-08,1,1299,0,1299.0,Completed
O000516,C0073,P012,2026-08-16,3,899,300,2397.0,Completed
O000517,C0357,P013,2026-07-11,4,3499,500,13496.0,Completed
O000518,C0374,P013,2026-03-22,1,3499,100,3399.0,Completed
O000519,C0350,P014,2026-08-14,4,5999,0,23996.0,Completed
O000520,C0166,P006,2026-04-05,3,2799,300,8097.0,Completed
O000521,C0495,P011,2026-08-05,1,1299,200,1099.0,Completed
O000522,C0156,P002,2026-09-03,4,3999,150,15846.0,Completed
O000523,C0268,P001,2026-06-06,4,2499,100,9896.0,Completed
O000524,C0471,P002,2026-04-12,3,3999,500,11497.0,Completed
O000525,C0212,P012,2026-03-31,2,899,50,1748.0,Completed
O000526,C0369,P010,2026-06-29,2,1599,500,2698.0,Completed
O000527,C0260,P011,2026-08-05,3,1299,500,3397.0,Returned
O000528,C0423,P008,2026-06-16,1,2299,0,2299.0,Completed
O000529,C0403,P012,2026-04-21,1,899,300,599.0,Completed
O000530,C0328,P011,2026-08-17,4,1299,50,5146.0,Completed
O000531,C0041,P001,2026-09-05,2,2499,500,4498.0,Completed
O000532,C0474,P015,2026-09-17,1,1199,100,1099.0,Completed
O000533,C0008,P003,2026-04-15,1,2999,150,2849.0,Completed
O000534,C0080,P014,2026-04-20,1,5999,0,5999.0,Completed
O000535,C0413,P010,2026-05-12,2,1599,0,3198.0,Completed
O000536,C0422,P014,2026-04-21,4,5999,200,23796.0,Cancelled
O000537,C0281,P009,2026-05-15,2,1499,200,2798.0,Completed
O000538,C0295,P003,2026-04-21,3,2999,0,8997.0,Completed
O000539,C0388,P007,2026-08-10,2,1799,200,3398.0,Completed
O000540,C0113,P015,2026-04-16,1,1199,50,1149.0,Completed
O000541,C0318,P010,2026-03-26,4,1599,50,6346.0,Completed
O000542,C0044,P001,2026-04-13,1,2499,50,2449.0,Completed
O000543,C0295,P015,2026-09-15,3,1199,300,3297.0,Completed
O000544,C0396,P008,2026-04-27,2,2299,100,4498.0,Completed
O000545,C0251,P008,2026-05-05,4,2299,100,9096.0,Completed
O000546,C0024,P010,2026-08-25,2,1599,500,2698.0,Returned
O000547,C0316,P014,2026-07-07,3,5999,200,17797.0,Completed
O000548,C0110,P004,2026-08-27,1,5499,0,5499.0,Completed
O000549,C0390,P009,2026-08-29,2,1499,500,2498.0,Completed
O000550,C0125,P001,2026-04-29,2,2499,0,4998.0,Completed
O000551,C0500,P015,2026-05-06,4,1199,500,4296.0,Completed
O000552,C0483,P001,2026-06-02,1,2499,200,2299.0,Completed
O000553,C0116,P006,2026-04-17,4,2799,0,11196.0,Completed
O000554,C0483,P009,2026-03-29,2,1499,50,2948.0,Completed
O000555,C0062,P002,2026-08-20,2,3999,500,7498.0,Completed
O000556,C0201,P004,2026-04-19,3,5499,100,16397.0,Completed
O000557,C0053,P004,2026-06-26,4,5499,100,21896.0,Completed
O000558,C0041,P008,2026-07-11,4,2299,0,9196.0,Completed
O000559,C0484,P010,2026-06-29,4,1599,50,6346.0,Completed
O000560,C0224,P012,2026-05-30,2,899,200,1598.0,Completed
O000561,C0067,P001,2026-04-25,1,2499,150,2349.0,Completed
O000562,C0228,P008,2026-06-17,4,2299,50,9146.0,Completed
O000563,C0134,P010,2026-08-16,2,1599,50,3148.0,Cancelled
O000564,C0448,P004,2026-08-02,1,5499,300,5199.0,Completed
O000565,C0101,P010,2026-06-01,4,1599,500,5896.0,Completed
O000566,C0209,P012,2026-06-13,2,899,100,1698.0,Completed
O000567,C0104,P015,2026-07-06,2,1199,0,2398.0,Cancelled
O000568,C0025,P008,2026-08-04,1,2299,300,1999.0,Completed
O000569,C0421,P013,2026-07-26,1,3499,500,2999.0,Completed
O000570,C0269,P013,2026-05-16,1,3499,300,3199.0,Completed
O000571,C0135,P004,2026-07-22,1,5499,0,5499.0,Completed
O000572,C0079,P012,2026-07-16,4,899,0,3596.0,Completed
O000573,C0069,P014,2026-06-24,4,5999,50,23946.0,Completed
O000574,C0356,P011,2026-06-28,1,1299,0,1299.0,Completed
O000575,C0151,P009,2026-07-09,1,1499,150,1349.0,Completed
O000576,C0352,P010,2026-08-27,2,1599,0,3198.0,Completed
O000577,C0378,P015,2026-04-04,1,1199,200,999.0,Completed
O000578,C0172,P008,2026-06-23,1,2299,200,2099.0,Completed
O000579,C0270,P012,2026-04-26,1,899,100,799.0,Cancelled
O000580,C0111,P009,2026-08-17,1,1499,500,999.0,Completed
O000581,C0356,P004,2026-06-20,2,5499,200,10798.0,Completed
O000582,C0244,P011,2026-04-04,4,1299,150,5046.0,Completed
O000583,C0157,P008,2026-07-20,4,2299,0,9196.0,Completed
O000584,C0343,P014,2026-08-27,3,5999,500,17497.0,Completed
O000585,C0338,P012,2026-07-17,1,899,100,799.0,Completed
O000586,C0188,P015,2026-04-10,2,1199,150,2248.0,Completed
O000587,C0125,P002,2026-04-29,2,3999,500,7498.0,Completed
O000588,C0249,P011,2026-07-06,1,1299,150,1149.0,Returned
O000589,C0260,P015,2026-06-18,2,1199,500,1898.0,Completed
O000590,C0378,P011,2026-05-09,1,1299,150,1149.0,Completed
O000591,C0458,P013,2026-07-05,2,3499,200,6798.0,Completed
O000592,C0328,P011,2026-08-20,3,1299,500,3397.0,Completed
O000593,C0253,P014,2026-06-07,4,5999,500,23496.0,Completed
O000594,C0473,P013,2026-05-27,3,3499,50,10447.0,Completed
O000595,C0175,P005,2026-06-20,1,999,50,949.0,Completed
O000596,C0494,P003,2026-05-07,2,2999,150,5848.0,Cancelled
O000597,C0439,P012,2026-05-21,2,899,50,1748.0,Completed
O000598,C0146,P010,2026-05-27,2,1599,500,2698.0,Completed
O000599,C0094,P009,2026-06-18,1,1499,200,1299.0,Completed
O000600,C0220,P009,2026-04-22,2,1499,150,2848.0,Completed
O000601,C0195,P015,2026-07-17,4,1199,50,4746.0,Completed
O000602,C0077,P001,2026-07-21,3,2499,150,7347.0,Completed
O000603,C0491,P013,2026-06-16,2,3499,500,6498.0,Completed
O000604,C0377,P008,2026-09-11,1,2299,50,2249.0,Completed
O000605,C0144,P001,2026-07-14,4,2499,100,9896.0,Completed
O000606,C0149,P001,2026-06-01,2,2499,100,4898.0,Completed
O000607,C0047,P009,2026-07-31,4,1499,0,5996.0,Completed
O000608,C0237,P006,2026-07-01,1,2799,200,2599.0,Completed
O000609,C0448,P007,2026-06-25,3,1799,300,5097.0,Completed
O000610,C0157,P006,2026-08-12,3,2799,500,7897.0,Completed
O000611,C0374,P015,2026-07-13,4,1199,300,4496.0,Completed
O000612,C0419,P012,2026-04-26,4,899,300,3296.0,Completed
O000613,C0295,P002,2026-06-07,2,3999,100,7898.0,Completed
O000614,C0454,P009,2026-08-20,3,1499,0,4497.0,Completed
O000615,C0049,P001,2026-07-06,4,2499,150,9846.0,Completed
O000616,C0225,P012,2026-05-08,2,899,100,1698.0,Completed
O000617,C0130,P009,2026-06-07,4,1499,0,5996.0,Completed
O000618,C0142,P008,2026-03-28,4,2299,100,9096.0,Completed
O000619,C0075,P005,2026-04-22,3,999,500,2497.0,Completed
O000620,C0468,P005,2026-07-25,4,999,50,3946.0,Completed
O000621,C0326,P004,2026-05-31,1,5499,0,5499.0,Completed
O000622,C0036,P010,2026-08-13,3,1599,500,4297.0,Completed
O000623,C0117,P011,2026-06-25,4,1299,0,5196.0,Completed
O000624,C0280,P001,2026-08-17,3,2499,50,7447.0,Completed
O000625,C0148,P008,2026-05-02,2,2299,200,4398.0,Completed
O000626,C0168,P007,2026-06-04,3,1799,0,5397.0,Completed
O000627,C0322,P015,2026-08-29,1,1199,100,1099.0,Completed
O000628,C0051,P010,2026-06-10,2,1599,200,2998.0,Completed
O000629,C0347,P013,2026-09-13,3,3499,150,10347.0,Completed
O000630,C0171,P002,2026-03-25,3,3999,50,11947.0,Completed
O000631,C0127,P006,2026-06-17,4,2799,300,10896.0,Completed
O000632,C0079,P002,2026-07-28,2,3999,50,7948.0,Completed
O000633,C0083,P013,2026-07-17,1,3499,300,3199.0,Completed
O000634,C0062,P014,2026-07-22,2,5999,0,11998.0,Completed
O000635,C0351,P006,2026-08-21,2,2799,500,5098.0,Completed
O000636,C0157,P003,2026-04-21,3,2999,0,8997.0,Completed
O000637,C0449,P012,2026-06-08,2,899,100,1698.0,Completed
O000638,C0067,P002,2026-04-10,4,3999,0,15996.0,Completed
O000639,C0236,P013,2026-05-11,4,3499,0,13996.0,Completed
O000640,C0407,P011,2026-04-21,1,1299,500,799.0,Completed
O000641,C0026,P002,2026-04-15,3,3999,0,11997.0,Completed
O000642,C0481,P010,2026-05-08,2,1599,100,3098.0,Completed
O000643,C0019,P002,2026-08-17,2,3999,150,7848.0,Completed
O000644,C0078,P014,2026-04-16,2,5999,0,11998.0,Completed
O000645,C0390,P001,2026-06-02,2,2499,100,4898.0,Completed
O000646,C0387,P009,2026-05-15,1,1499,0,1499.0,Completed
O000647,C0446,P012,2026-09-16,4,899,200,3396.0,Completed
O000648,C0212,P011,2026-06-20,1,1299,50,1249.0,Cancelled
O000649,C0206,P004,2026-04-19,2,5499,300,10698.0,Completed
O000650,C0145,P002,2026-08-02,4,3999,0,15996.0,Completed
O000651,C0390,P006,2026-04-12,3,2799,0,8397.0,Completed
O000652,C0062,P007,2026-08-22,3,1799,500,4897.0,Completed
O000653,C0349,P014,2026-08-10,4,5999,100,23896.0,Completed
O000654,C0448,P007,2026-07-21,2,1799,0,3598.0,Returned
O000655,C0173,P003,2026-09-10,1,2999,500,2499.0,Completed
O000656,C0212,P009,2026-04-27,1,1499,0,1499.0,Completed
O000657,C0352,P010,2026-04-07,1,1599,50,1549.0,Completed
O000658,C0089,P006,2026-04-22,2,2799,300,5298.0,Completed
O000659,C0206,P012,2026-08-17,4,899,150,3446.0,Completed
O000660,C0387,P013,2026-07-21,4,3499,200,13796.0,Completed
O000661,C0493,P007,2026-04-28,4,1799,150,7046.0,Completed
O000662,C0058,P002,2026-07-27,3,3999,500,11497.0,Completed
O000663,C0491,P003,2026-04-04,1,2999,0,2999.0,Completed
O000664,C0241,P011,2026-06-27,1,1299,50,1249.0,Completed
O000665,C0149,P003,2026-04-10,3,2999,0,8997.0,Completed
O000666,C0248,P013,2026-05-12,4,3499,500,13496.0,Completed
O000667,C0241,P008,2026-08-07,3,2299,200,6697.0,Completed
O000668,C0493,P013,2026-04-21,1,3499,300,3199.0,Completed
O000669,C0146,P014,2026-07-17,4,5999,500,23496.0,Completed
O000670,C0081,P009,2026-07-25,3,1499,50,4447.0,Completed
O000671,C0145,P012,2026-04-19,4,899,500,3096.0,Completed
O000672,C0237,P011,2026-08-12,4,1299,500,4696.0,Completed
O000673,C0244,P001,2026-07-26,4,2499,150,9846.0,Completed
O000674,C0178,P010,2026-06-12,3,1599,150,4647.0,Completed
O000675,C0294,P001,2026-06-19,2,2499,200,4798.0,Completed
O000676,C0289,P001,2026-04-15,3,2499,300,7197.0,Completed
O000677,C0165,P007,2026-09-07,3,1799,0,5397.0,Completed
O000678,C0109,P011,2026-09-14,3,1299,0,3897.0,Completed
O000679,C0142,P002,2026-03-27,3,3999,50,11947.0,Completed
O000680,C0024,P008,2026-05-29,4,2299,300,8896.0,Completed
O000681,C0231,P010,2026-06-26,1,1599,200,1399.0,Completed
O000682,C0149,P010,2026-04-16,1,1599,500,1099.0,Completed
O000683,C0094,P006,2026-05-03,4,2799,200,10996.0,Completed
O000684,C0171,P007,2026-08-31,2,1799,500,3098.0,Completed
O000685,C0403,P002,2026-05-28,2,3999,150,7848.0,Completed
O000686,C0279,P007,2026-08-17,2,1799,0,3598.0,Completed
O000687,C0153,P005,2026-07-09,1,999,500,499.0,Completed
O000688,C0409,P002,2026-07-10,3,3999,150,11847.0,Completed
O000689,C0145,P004,2026-05-25,4,5499,300,21696.0,Completed
O000690,C0223,P011,2026-08-29,2,1299,0,2598.0,Completed
O000691,C0453,P003,2026-09-07,4,2999,100,11896.0,Returned
O000692,C0381,P008,2026-08-13,3,2299,300,6597.0,Completed
O000693,C0031,P009,2026-07-18,2,1499,200,2798.0,Completed
O000694,C0073,P012,2026-07-05,3,899,300,2397.0,Completed
O000695,C0436,P015,2026-07-05,1,1199,100,1099.0,Completed
O000696,C0129,P011,2026-09-13,2,1299,150,2448.0,Completed
O000697,C0196,P004,2026-05-10,1,5499,50,5449.0,Completed
O000698,C0411,P014,2026-07-24,3,5999,500,17497.0,Completed
O000699,C0211,P007,2026-05-01,1,1799,100,1699.0,Completed
O000700,C0019,P005,2026-09-02,3,999,50,2947.0,Completed
O000701,C0498,P012,2026-04-05,4,899,0,3596.0,Completed
O000702,C0047,P006,2026-07-04,3,2799,0,8397.0,Completed
O000703,C0337,P011,2026-04-26,1,1299,300,999.0,Completed
O000704,C0278,P012,2026-07-27,1,899,150,749.0,Completed
O000705,C0111,P010,2026-06-14,1,1599,200,1399.0,Completed
O000706,C0378,P007,2026-05-16,2,1799,300,3298.0,Completed
O000707,C0080,P004,2026-07-04,3,5499,500,15997.0,Completed
O000708,C0292,P001,2026-09-17,4,2499,200,9796.0,Returned
O000709,C0146,P009,2026-09-12,4,1499,500,5496.0,Completed
O000710,C0126,P015,2026-07-21,2,1199,200,2198.0,Completed
O000711,C0430,P005,2026-09-07,1,999,0,999.0,Completed
O000712,C0028,P012,2026-08-10,2,899,150,1648.0,Completed
O000713,C0322,P012,2026-08-05,3,899,0,2697.0,Completed
O000714,C0450,P008,2026-06-30,4,2299,0,9196.0,Completed
O000715,C0480,P005,2026-05-21,3,999,0,2997.0,Completed
O000716,C0451,P015,2026-08-30,2,1199,500,1898.0,Completed
O000717,C0423,P013,2026-05-31,4,3499,0,13996.0,Completed
O000718,C0431,P013,2026-07-05,4,3499,500,13496.0,Completed
O000719,C0151,P012,2026-05-02,4,899,0,3596.0,Completed
O000720,C0244,P002,2026-08-23,3,3999,300,11697.0,Completed
O000721,C0264,P012,2026-09-15,3,899,500,2197.0,Completed
O000722,C0027,P011,2026-09-02,2,1299,500,2098.0,Completed
O000723,C0192,P004,2026-08-16,3,5499,200,16297.0,Completed
O000724,C0078,P004,2026-06-11,2,5499,300,10698.0,Completed
O000725,C0458,P012,2026-05-05,2,899,150,1648.0,Completed
O000726,C0433,P006,2026-04-12,3,2799,100,8297.0,Completed
O000727,C0082,P007,2026-03-27,4,1799,100,7096.0,Returned
O000728,C0483,P009,2026-07-18,2,1499,0,2998.0,Completed
O000729,C0354,P014,2026-07-02,2,5999,0,11998.0,Completed
O000730,C0297,P005,2026-06-24,2,999,0,1998.0,Completed
O000731,C0277,P002,2026-07-16,1,3999,300,3699.0,Completed
O000732,C0240,P002,2026-05-09,2,3999,100,7898.0,Returned
O000733,C0423,P013,2026-07-26,3,3499,150,10347.0,Completed
O000734,C0210,P014,2026-06-02,2,5999,100,11898.0,Completed
O000735,C0083,P007,2026-04-28,2,1799,300,3298.0,Completed
O000736,C0118,P004,2026-06-24,4,5499,100,21896.0,Completed
O000737,C0326,P008,2026-07-20,1,2299,0,2299.0,Completed
O000738,C0149,P012,2026-06-28,4,899,100,3496.0,Completed
O000739,C0378,P010,2026-04-15,3,1599,0,4797.0,Completed
O000740,C0027,P006,2026-06-20,2,2799,500,5098.0,Cancelled
O000741,C0490,P011,2026-05-25,1,1299,0,1299.0,Completed
O000742,C0180,P005,2026-04-24,4,999,200,3796.0,Returned
O000743,C0270,P001,2026-05-04,2,2499,150,4848.0,Completed
O000744,C0484,P006,2026-04-13,4,2799,50,11146.0,Completed
O000745,C0253,P007,2026-04-20,2,1799,150,3448.0,Completed
O000746,C0067,P008,2026-07-10,3,2299,200,6697.0,Completed
O000747,C0460,P005,2026-07-11,3,999,200,2797.0,Completed
O000748,C0146,P012,2026-08-11,4,899,50,3546.0,Completed
O000749,C0329,P011,2026-05-09,4,1299,0,5196.0,Completed
O000750,C0106,P003,2026-05-27,1,2999,500,2499.0,Completed
O000751,C0229,P007,2026-04-01,1,1799,500,1299.0,Completed
O000752,C0359,P009,2026-07-26,4,1499,500,5496.0,Completed
O000753,C0369,P014,2026-06-19,2,5999,0,11998.0,Completed
O000754,C0456,P005,2026-07-30,2,999,50,1948.0,Completed
O000755,C0273,P015,2026-08-03,2,1199,0,2398.0,Completed
O000756,C0082,P007,2026-07-27,1,1799,100,1699.0,Completed
O000757,C0468,P006,2026-09-12,1,2799,150,2649.0,Cancelled
O000758,C0065,P007,2026-06-12,3,1799,0,5397.0,Completed
O000759,C0045,P008,2026-08-29,4,2299,500,8696.0,Returned
O000760,C0295,P011,2026-04-02,1,1299,200,1099.0,Completed
O000761,C0493,P008,2026-05-15,3,2299,50,6847.0,Completed
O000762,C0413,P011,2026-04-05,3,1299,200,3697.0,Completed
O000763,C0264,P010,2026-07-02,4,1599,0,6396.0,Completed
O000764,C0111,P013,2026-03-27,4,3499,0,13996.0,Completed
O000765,C0079,P007,2026-09-03,4,1799,150,7046.0,Completed
O000766,C0328,P003,2026-07-25,1,2999,150,2849.0,Completed
O000767,C0378,P013,2026-06-21,3,3499,50,10447.0,Completed
O000768,C0436,P006,2026-07-14,2,2799,500,5098.0,Completed
O000769,C0234,P005,2026-07-08,4,999,0,3996.0,Completed
O000770,C0304,P003,2026-04-14,4,2999,300,11696.0,Completed
O000771,C0157,P008,2026-07-26,2,2299,50,4548.0,Completed
O000772,C0326,P009,2026-07-19,1,1499,150,1349.0,Completed
O000773,C0474,P013,2026-04-29,4,3499,150,13846.0,Cancelled
O000774,C0347,P015,2026-08-02,3,1199,100,3497.0,Completed
O000775,C0277,P001,2026-07-31,1,2499,0,2499.0,Completed
O000776,C0206,P007,2026-09-07,1,1799,500,1299.0,Completed
O000777,C0423,P005,2026-08-18,3,999,150,2847.0,Completed
O000778,C0244,P001,2026-05-06,1,2499,500,1999.0,Completed
O000779,C0442,P007,2026-07-06,1,1799,0,1799.0,Completed
O000780,C0136,P006,2026-08-28,4,2799,500,10696.0,Completed
O000781,C0157,P015,2026-05-08,2,1199,100,2298.0,Completed
O000782,C0300,P005,2026-08-05,1,999,300,699.0,Completed
O000783,C0189,P002,2026-09-05,1,3999,50,3949.0,Completed
